date,county,population,cases,deaths
2020-04-22,San Francisco,892280.0,30.0,1.0
2020-04-23,San Francisco,892280.0,37.0,1.0
2020-04-24,San Francisco,892280.0,25.0,0.0
2020-04-25,San Francisco,892280.0,58.0,1.0
2020-04-26,San Francisco,892280.0,25.0,0.0
2020-04-27,San Francisco,892280.0,39.0,0.0
2020-04-28,San Francisco,892280.0,54.0,1.0
2020-04-29,San Francisco,892280.0,35.0,3.0
2020-04-30,San Francisco,892280.0,28.0,1.0
2020-05-01,San Francisco,892280.0,34.0,1.0
2020-05-02,San Francisco,892280.0,44.0,0.0
2020-05-03,San Francisco,892280.0,23.0,0.0
2020-05-04,San Francisco,892280.0,29.0,0.0
2020-05-05,San Francisco,892280.0,38.0,0.0
2020-05-06,San Francisco,892280.0,35.0,0.0
2020-05-07,San Francisco,892280.0,25.0,0.0
2020-05-08,San Francisco,892280.0,31.0,3.0
2020-05-09,San Francisco,892280.0,18.0,2.0
2020-05-10,San Francisco,892280.0,15.0,0.0
2020-05-11,San Francisco,892280.0,18.0,0.0
2020-05-12,San Francisco,892280.0,47.0,1.0
2020-05-13,San Francisco,892280.0,35.0,0.0
2020-05-14,San Francisco,892280.0,28.0,0.0
2020-05-15,San Francisco,892280.0,33.0,1.0
2020-05-16,San Francisco,892280.0,16.0,0.0
2020-05-17,San Francisco,892280.0,23.0,2.0
2020-05-18,San Francisco,892280.0,27.0,0.0
2020-05-19,San Francisco,892280.0,23.0,0.0
2020-05-20,San Francisco,892280.0,34.0,0.0
2020-05-21,San Francisco,892280.0,23.0,0.0
2020-05-22,San Francisco,892280.0,24.0,0.0
2020-05-23,San Francisco,892280.0,18.0,0.0
2020-05-24,San Francisco,892280.0,19.0,0.0
2020-05-25,San Francisco,892280.0,24.0,0.0
2020-05-26,San Francisco,892280.0,37.0,1.0
2020-05-27,San Francisco,892280.0,33.0,0.0
2020-05-28,San Francisco,892280.0,29.0,0.0
2020-05-29,San Francisco,892280.0,34.0,1.0
2020-05-30,San Francisco,892280.0,24.0,0.0
2020-05-31,San Francisco,892280.0,25.0,1.0
2020-06-01,San Francisco,892280.0,36.0,0.0
2020-06-02,San Francisco,892280.0,37.0,0.0
2020-06-03,San Francisco,892280.0,35.0,0.0
2020-06-04,San Francisco,892280.0,31.0,0.0
2020-06-05,San Francisco,892280.0,33.0,1.0
2020-06-06,San Francisco,892280.0,18.0,0.0
2020-06-07,San Francisco,892280.0,15.0,0.0
2020-06-08,San Francisco,892280.0,44.0,0.0
2020-06-09,San Francisco,892280.0,27.0,0.0
2020-06-10,San Francisco,892280.0,25.0,0.0
2020-06-11,San Francisco,892280.0,25.0,0.0
2020-06-12,San Francisco,892280.0,29.0,1.0
2020-06-13,San Francisco,892280.0,34.0,1.0
2020-06-14,San Francisco,892280.0,20.0,0.0
2020-06-15,San Francisco,892280.0,40.0,0.0
2020-06-16,San Francisco,892280.0,44.0,0.0
2020-06-17,San Francisco,892280.0,51.0,0.0
2020-06-18,San Francisco,892280.0,39.0,1.0
2020-06-19,San Francisco,892280.0,49.0,0.0
2020-06-20,San Francisco,892280.0,55.0,0.0
2020-06-21,San Francisco,892280.0,44.0,0.0
2020-06-22,San Francisco,892280.0,106.0,0.0
2020-06-23,San Francisco,892280.0,93.0,0.0
2020-06-24,San Francisco,892280.0,74.0,0.0
2020-06-25,San Francisco,892280.0,63.0,0.0
2020-06-26,San Francisco,892280.0,66.0,0.0
2020-06-27,San Francisco,892280.0,55.0,0.0
2020-06-28,San Francisco,892280.0,55.0,0.0
2020-06-29,San Francisco,892280.0,79.0,0.0
2020-06-30,San Francisco,892280.0,77.0,0.0
2020-07-01,San Francisco,892280.0,105.0,0.0
2020-07-02,San Francisco,892280.0,93.0,0.0
2020-07-03,San Francisco,892280.0,95.0,0.0
2020-07-04,San Francisco,892280.0,47.0,0.0
2020-07-05,San Francisco,892280.0,92.0,1.0
2020-07-06,San Francisco,892280.0,118.0,1.0
2020-07-07,San Francisco,892280.0,121.0,0.0
2020-07-08,San Francisco,892280.0,93.0,0.0
2020-07-09,San Francisco,892280.0,89.0,0.0
2020-07-10,San Francisco,892280.0,132.0,0.0
2020-07-11,San Francisco,892280.0,91.0,0.0
2020-07-12,San Francisco,892280.0,96.0,1.0
2020-07-13,San Francisco,892280.0,150.0,1.0
2020-07-14,San Francisco,892280.0,128.0,1.0
2020-07-15,San Francisco,892280.0,150.0,1.0
2020-07-16,San Francisco,892280.0,114.0,1.0
2020-07-17,San Francisco,892280.0,141.0,1.0
2020-07-18,San Francisco,892280.0,94.0,1.0
2020-07-19,San Francisco,892280.0,102.0,0.0
2020-07-20,San Francisco,892280.0,147.0,0.0
2020-07-21,San Francisco,892280.0,121.0,1.0
2020-07-22,San Francisco,892280.0,109.0,1.0
2020-07-23,San Francisco,892280.0,104.0,1.0
2020-07-24,San Francisco,892280.0,101.0,0.0
2020-07-25,San Francisco,892280.0,94.0,0.0
2020-07-26,San Francisco,892280.0,58.0,1.0
2020-07-27,San Francisco,892280.0,108.0,1.0
2020-07-28,San Francisco,892280.0,87.0,3.0
2020-07-29,San Francisco,892280.0,113.0,1.0
2020-07-30,San Francisco,892280.0,94.0,0.0
2020-07-31,San Francisco,892280.0,100.0,0.0
2020-08-01,San Francisco,892280.0,99.0,3.0
2020-08-02,San Francisco,892280.0,62.0,0.0
2020-08-03,San Francisco,892280.0,118.0,1.0
2020-08-04,San Francisco,892280.0,94.0,0.0
2020-08-05,San Francisco,892280.0,88.0,1.0
2020-08-06,San Francisco,892280.0,93.0,0.0
2020-08-07,San Francisco,892280.0,93.0,2.0
2020-08-08,San Francisco,892280.0,78.0,0.0
2020-08-09,San Francisco,892280.0,66.0,1.0
2020-08-10,San Francisco,892280.0,115.0,2.0
2020-08-11,San Francisco,892280.0,90.0,0.0
2020-08-12,San Francisco,892280.0,96.0,1.0
2020-08-13,San Francisco,892280.0,83.0,1.0
2020-08-14,San Francisco,892280.0,94.0,1.0
2020-08-15,San Francisco,892280.0,59.0,2.0
2020-08-16,San Francisco,892280.0,64.0,0.0
2020-08-17,San Francisco,892280.0,87.0,0.0
2020-08-18,San Francisco,892280.0,71.0,1.0
2020-08-19,San Francisco,892280.0,86.0,0.0
2020-08-20,San Francisco,892280.0,65.0,2.0
2020-08-21,San Francisco,892280.0,86.0,1.0
2020-08-22,San Francisco,892280.0,50.0,0.0
2020-08-23,San Francisco,892280.0,60.0,0.0
2020-08-24,San Francisco,892280.0,95.0,0.0
2020-08-25,San Francisco,892280.0,83.0,0.0
2020-08-26,San Francisco,892280.0,78.0,1.0
2020-08-27,San Francisco,892280.0,75.0,1.0
2020-08-28,San Francisco,892280.0,66.0,0.0
2020-08-29,San Francisco,892280.0,52.0,1.0
2020-08-30,San Francisco,892280.0,28.0,0.0
2020-08-31,San Francisco,892280.0,98.0,2.0
2020-09-01,San Francisco,892280.0,79.0,1.0
2020-09-02,San Francisco,892280.0,69.0,0.0
2020-09-03,San Francisco,892280.0,69.0,2.0
2020-09-04,San Francisco,892280.0,66.0,0.0
2020-09-05,San Francisco,892280.0,40.0,3.0
2020-09-06,San Francisco,892280.0,33.0,1.0
2020-09-07,San Francisco,892280.0,74.0,1.0
2020-09-08,San Francisco,892280.0,51.0,1.0
2020-09-09,San Francisco,892280.0,73.0,2.0
2020-09-10,San Francisco,892280.0,50.0,4.0
2020-09-11,San Francisco,892280.0,77.0,1.0
2020-09-12,San Francisco,892280.0,48.0,1.0
2020-09-13,San Francisco,892280.0,45.0,0.0
2020-09-14,San Francisco,892280.0,78.0,0.0
2020-09-15,San Francisco,892280.0,67.0,0.0
2020-09-16,San Francisco,892280.0,58.0,1.0
2020-09-17,San Francisco,892280.0,47.0,2.0
2020-09-18,San Francisco,892280.0,95.0,2.0
2020-09-19,San Francisco,892280.0,38.0,0.0
2020-09-20,San Francisco,892280.0,33.0,1.0
2020-09-21,San Francisco,892280.0,54.0,0.0
2020-09-22,San Francisco,892280.0,48.0,3.0
2020-09-23,San Francisco,892280.0,44.0,1.0
2020-09-24,San Francisco,892280.0,49.0,2.0
2020-09-25,San Francisco,892280.0,47.0,2.0
2020-09-26,San Francisco,892280.0,34.0,0.0
2020-09-27,San Francisco,892280.0,28.0,0.0
2020-09-28,San Francisco,892280.0,52.0,3.0
2020-09-29,San Francisco,892280.0,34.0,1.0
2020-09-30,San Francisco,892280.0,36.0,0.0
2020-10-01,San Francisco,892280.0,30.0,5.0
2020-10-02,San Francisco,892280.0,31.0,2.0
2020-10-03,San Francisco,892280.0,23.0,0.0
2020-10-04,San Francisco,892280.0,25.0,5.0
2020-10-05,San Francisco,892280.0,32.0,2.0
2020-10-06,San Francisco,892280.0,39.0,0.0
2020-10-07,San Francisco,892280.0,26.0,0.0
2020-10-08,San Francisco,892280.0,35.0,3.0
2020-10-09,San Francisco,892280.0,38.0,4.0
2020-10-10,San Francisco,892280.0,30.0,3.0
2020-10-11,San Francisco,892280.0,21.0,1.0
2020-10-12,San Francisco,892280.0,43.0,0.0
2020-10-13,San Francisco,892280.0,32.0,0.0
2020-10-14,San Francisco,892280.0,35.0,1.0
2020-10-15,San Francisco,892280.0,32.0,0.0
2020-10-16,San Francisco,892280.0,28.0,0.0
2020-10-17,San Francisco,892280.0,22.0,0.0
2020-10-18,San Francisco,892280.0,28.0,1.0
2020-10-19,San Francisco,892280.0,39.0,2.0
2020-10-20,San Francisco,892280.0,44.0,0.0
2020-10-21,San Francisco,892280.0,47.0,0.0
2020-10-22,San Francisco,892280.0,49.0,0.0
2020-10-23,San Francisco,892280.0,58.0,0.0
2020-10-24,San Francisco,892280.0,31.0,2.0
2020-10-25,San Francisco,892280.0,58.0,0.0
2020-10-26,San Francisco,892280.0,73.0,0.0
2020-10-27,San Francisco,892280.0,60.0,0.0
2020-10-28,San Francisco,892280.0,75.0,0.0
2020-10-29,San Francisco,892280.0,58.0,0.0
2020-10-30,San Francisco,892280.0,79.0,0.0
2020-10-31,San Francisco,892280.0,55.0,0.0
2020-11-01,San Francisco,892280.0,74.0,1.0
2020-11-02,San Francisco,892280.0,123.0,0.0
2020-11-03,San Francisco,892280.0,97.0,0.0
2020-11-04,San Francisco,892280.0,123.0,0.0
2020-11-05,San Francisco,892280.0,84.0,0.0
2020-11-06,San Francisco,892280.0,112.0,0.0
2020-11-07,San Francisco,892280.0,70.0,0.0
2020-11-08,San Francisco,892280.0,61.0,0.0
2020-11-09,San Francisco,892280.0,131.0,2.0
2020-11-10,San Francisco,892280.0,120.0,0.0
2020-11-11,San Francisco,892280.0,117.0,0.0
2020-11-12,San Francisco,892280.0,108.0,1.0
2020-11-13,San Francisco,892280.0,98.0,0.0
2020-11-14,San Francisco,892280.0,93.0,1.0
2020-11-15,San Francisco,892280.0,88.0,1.0
2020-11-16,San Francisco,892280.0,176.0,0.0
2020-11-17,San Francisco,892280.0,159.0,1.0
2020-11-18,San Francisco,892280.0,166.0,1.0
2020-11-19,San Francisco,892280.0,144.0,0.0
2020-11-20,San Francisco,892280.0,157.0,0.0
2020-11-21,San Francisco,892280.0,104.0,0.0
2020-11-22,San Francisco,892280.0,103.0,0.0
2020-11-23,San Francisco,892280.0,171.0,1.0
2020-11-24,San Francisco,892280.0,158.0,1.0
2020-11-25,San Francisco,892280.0,195.0,0.0
2020-11-26,San Francisco,892280.0,105.0,0.0
2020-11-27,San Francisco,892280.0,137.0,0.0
2020-11-28,San Francisco,892280.0,156.0,1.0
2020-11-29,San Francisco,892280.0,176.0,1.0
2020-11-30,San Francisco,892280.0,281.0,2.0
2020-12-01,San Francisco,892280.0,300.0,1.0
2020-12-02,San Francisco,892280.0,283.0,0.0
2020-12-03,San Francisco,892280.0,236.0,0.0
2020-12-04,San Francisco,892280.0,222.0,1.0
2020-12-05,San Francisco,892280.0,191.0,1.0
2020-12-06,San Francisco,892280.0,184.0,0.0
2020-12-07,San Francisco,892280.0,322.0,1.0
2020-12-08,San Francisco,892280.0,291.0,0.0
2020-12-09,San Francisco,892280.0,310.0,2.0
2020-12-10,San Francisco,892280.0,301.0,1.0
2020-12-11,San Francisco,892280.0,312.0,4.0
2020-12-12,San Francisco,892280.0,230.0,1.0
2020-12-13,San Francisco,892280.0,190.0,2.0
2020-12-14,San Francisco,892280.0,345.0,1.0
2020-12-15,San Francisco,892280.0,377.0,3.0
2020-12-16,San Francisco,892280.0,310.0,3.0
2020-12-17,San Francisco,892280.0,259.0,4.0
2020-12-18,San Francisco,892280.0,287.0,3.0
2020-12-19,San Francisco,892280.0,167.0,2.0
2020-12-20,San Francisco,892280.0,151.0,2.0
2020-12-21,San Francisco,892280.0,315.0,1.0
2020-12-22,San Francisco,892280.0,286.0,5.0
2020-12-23,San Francisco,892280.0,270.0,3.0
2020-12-24,San Francisco,892280.0,222.0,8.0
2020-12-25,San Francisco,892280.0,168.0,7.0
2020-12-26,San Francisco,892280.0,276.0,3.0
2020-12-27,San Francisco,892280.0,236.0,4.0
2020-12-28,San Francisco,892280.0,347.0,5.0
2020-12-29,San Francisco,892280.0,360.0,5.0
2020-12-30,San Francisco,892280.0,339.0,6.0
2020-12-31,San Francisco,892280.0,293.0,7.0
2021-01-01,San Francisco,892280.0,231.0,4.0
2021-01-02,San Francisco,892280.0,276.0,9.0
2021-01-03,San Francisco,892280.0,261.0,4.0
2021-01-04,San Francisco,892280.0,496.0,3.0
2021-01-05,San Francisco,892280.0,388.0,2.0
2021-01-06,San Francisco,892280.0,367.0,6.0
2021-01-07,San Francisco,892280.0,370.0,8.0
2021-01-08,San Francisco,892280.0,329.0,7.0
2021-01-09,San Francisco,892280.0,249.0,4.0
2021-01-10,San Francisco,892280.0,174.0,5.0
2021-01-11,San Francisco,892280.0,385.0,6.0
2021-01-12,San Francisco,892280.0,276.0,7.0
2021-01-13,San Francisco,892280.0,275.0,8.0
2021-01-14,San Francisco,892280.0,239.0,9.0
2021-01-15,San Francisco,892280.0,245.0,5.0
2021-01-16,San Francisco,892280.0,174.0,10.0
2021-01-17,San Francisco,892280.0,128.0,3.0
2021-01-18,San Francisco,892280.0,186.0,2.0
2021-01-19,San Francisco,892280.0,206.0,6.0
2021-01-20,San Francisco,892280.0,219.0,5.0
2021-01-21,San Francisco,892280.0,188.0,8.0
2021-01-22,San Francisco,892280.0,177.0,9.0
2021-01-23,San Francisco,892280.0,113.0,3.0
2021-01-24,San Francisco,892280.0,105.0,3.0
2021-01-25,San Francisco,892280.0,188.0,3.0
2021-01-26,San Francisco,892280.0,150.0,2.0
2021-01-27,San Francisco,892280.0,132.0,3.0
2021-01-28,San Francisco,892280.0,144.0,7.0
2021-01-29,San Francisco,892280.0,137.0,5.0
2021-01-30,San Francisco,892280.0,140.0,2.0
2021-01-31,San Francisco,892280.0,101.0,10.0
2021-02-01,San Francisco,892280.0,191.0,2.0
2021-02-02,San Francisco,892280.0,135.0,3.0
2021-02-03,San Francisco,892280.0,154.0,3.0
2021-02-04,San Francisco,892280.0,130.0,8.0
2021-02-05,San Francisco,892280.0,114.0,8.0
2021-02-06,San Francisco,892280.0,90.0,5.0
2021-02-07,San Francisco,892280.0,74.0,2.0
2021-02-08,San Francisco,892280.0,120.0,4.0
2021-02-09,San Francisco,892280.0,94.0,6.0
2021-02-10,San Francisco,892280.0,79.0,9.0
2021-02-11,San Francisco,892280.0,83.0,1.0
2021-02-12,San Francisco,892280.0,84.0,7.0
2021-02-13,San Francisco,892280.0,60.0,4.0
2021-02-14,San Francisco,892280.0,50.0,1.0
2021-02-15,San Francisco,892280.0,74.0,6.0
2021-02-16,San Francisco,892280.0,73.0,5.0
2021-02-17,San Francisco,892280.0,71.0,0.0
2021-02-18,San Francisco,892280.0,76.0,5.0
2021-02-19,San Francisco,892280.0,58.0,1.0
2021-02-20,San Francisco,892280.0,48.0,2.0
2021-02-21,San Francisco,892280.0,42.0,0.0
2021-02-22,San Francisco,892280.0,64.0,5.0
2021-02-23,San Francisco,892280.0,60.0,3.0
2021-02-24,San Francisco,892280.0,48.0,3.0
2021-02-25,San Francisco,892280.0,46.0,0.0
2021-02-26,San Francisco,892280.0,43.0,1.0
2021-02-27,San Francisco,892280.0,30.0,1.0
2021-02-28,San Francisco,892280.0,34.0,1.0
2021-03-01,San Francisco,892280.0,42.0,0.0
2021-03-02,San Francisco,892280.0,44.0,0.0
2021-03-03,San Francisco,892280.0,40.0,3.0
2021-03-04,San Francisco,892280.0,32.0,2.0
2021-03-05,San Francisco,892280.0,35.0,0.0
2021-03-06,San Francisco,892280.0,40.0,2.0
2021-03-07,San Francisco,892280.0,31.0,0.0
2021-03-08,San Francisco,892280.0,34.0,0.0
2021-03-09,San Francisco,892280.0,26.0,1.0
2021-03-10,San Francisco,892280.0,31.0,1.0
2021-03-11,San Francisco,892280.0,35.0,1.0
2021-03-12,San Francisco,892280.0,36.0,0.0
2021-03-13,San Francisco,892280.0,21.0,0.0
2021-03-14,San Francisco,892280.0,17.0,1.0
2021-03-15,San Francisco,892280.0,39.0,0.0
2021-03-16,San Francisco,892280.0,35.0,0.0
2021-03-17,San Francisco,892280.0,29.0,0.0
2021-03-18,San Francisco,892280.0,35.0,1.0
2021-03-19,San Francisco,892280.0,39.0,0.0
2021-03-20,San Francisco,892280.0,45.0,1.0
2021-03-21,San Francisco,892280.0,23.0,2.0
2021-03-22,San Francisco,892280.0,47.0,1.0
2021-03-23,San Francisco,892280.0,42.0,0.0
2021-03-24,San Francisco,892280.0,58.0,3.0
2021-03-25,San Francisco,892280.0,28.0,1.0
2021-03-26,San Francisco,892280.0,39.0,1.0
2021-03-27,San Francisco,892280.0,26.0,3.0
2021-03-28,San Francisco,892280.0,23.0,0.0
2021-03-29,San Francisco,892280.0,46.0,0.0
2021-03-30,San Francisco,892280.0,35.0,0.0
2021-03-31,San Francisco,892280.0,50.0,0.0
2021-04-01,San Francisco,892280.0,45.0,0.0
2021-04-02,San Francisco,892280.0,21.0,1.0
2021-04-03,San Francisco,892280.0,35.0,0.0
2021-04-04,San Francisco,892280.0,19.0,0.0
2021-04-05,San Francisco,892280.0,54.0,0.0
2021-04-06,San Francisco,892280.0,31.0,0.0
2021-04-07,San Francisco,892280.0,43.0,0.0
2021-04-08,San Francisco,892280.0,40.0,0.0
2021-04-09,San Francisco,892280.0,23.0,1.0
2021-04-10,San Francisco,892280.0,41.0,1.0
2021-04-11,San Francisco,892280.0,30.0,0.0
2021-04-12,San Francisco,892280.0,36.0,0.0
2021-04-13,San Francisco,892280.0,34.0,0.0
2021-04-14,San Francisco,892280.0,36.0,0.0
2021-04-15,San Francisco,892280.0,38.0,1.0
2021-04-16,San Francisco,892280.0,19.0,0.0
2021-04-17,San Francisco,892280.0,26.0,0.0
2021-04-18,San Francisco,892280.0,22.0,0.0
2021-04-19,San Francisco,892280.0,37.0,1.0
2021-04-20,San Francisco,892280.0,36.0,0.0
2021-04-21,San Francisco,892280.0,19.0,0.0
2021-04-22,San Francisco,892280.0,20.0,0.0
2021-04-23,San Francisco,892280.0,23.0,1.0
2021-04-24,San Francisco,892280.0,16.0,0.0
2021-04-25,San Francisco,892280.0,29.0,1.0
2021-04-26,San Francisco,892280.0,31.0,1.0
2021-04-27,San Francisco,892280.0,28.0,2.0
2021-04-28,San Francisco,892280.0,28.0,0.0
2021-04-29,San Francisco,892280.0,30.0,1.0
2021-04-30,San Francisco,892280.0,26.0,0.0
2021-05-01,San Francisco,892280.0,11.0,0.0
2021-05-02,San Francisco,892280.0,15.0,0.0
2021-05-03,San Francisco,892280.0,26.0,0.0
2021-05-04,San Francisco,892280.0,26.0,0.0
2021-05-05,San Francisco,892280.0,18.0,0.0
2021-05-06,San Francisco,892280.0,14.0,2.0
2021-05-07,San Francisco,892280.0,15.0,1.0
2021-05-08,San Francisco,892280.0,13.0,0.0
2021-05-09,San Francisco,892280.0,23.0,0.0
2021-05-10,San Francisco,892280.0,26.0,0.0
2021-05-11,San Francisco,892280.0,19.0,0.0
2021-05-12,San Francisco,892280.0,20.0,1.0
2021-05-13,San Francisco,892280.0,20.0,0.0
2021-05-14,San Francisco,892280.0,24.0,0.0
2021-05-15,San Francisco,892280.0,9.0,0.0
2021-05-16,San Francisco,892280.0,16.0,0.0
2021-05-17,San Francisco,892280.0,23.0,0.0
2021-05-18,San Francisco,892280.0,12.0,0.0
2021-05-19,San Francisco,892280.0,20.0,0.0
2021-05-20,San Francisco,892280.0,13.0,0.0
2021-05-21,San Francisco,892280.0,9.0,0.0
2021-05-22,San Francisco,892280.0,5.0,0.0
2021-05-23,San Francisco,892280.0,10.0,1.0
2021-05-24,San Francisco,892280.0,11.0,0.0
2021-05-25,San Francisco,892280.0,20.0,0.0
2021-05-26,San Francisco,892280.0,23.0,0.0
2021-05-27,San Francisco,892280.0,12.0,0.0
2021-05-28,San Francisco,892280.0,6.0,0.0
2021-05-29,San Francisco,892280.0,6.0,0.0
2021-05-30,San Francisco,892280.0,9.0,0.0
2021-05-31,San Francisco,892280.0,19.0,0.0
2021-06-01,San Francisco,892280.0,15.0,0.0
2021-06-02,San Francisco,892280.0,16.0,0.0
2021-06-03,San Francisco,892280.0,20.0,0.0
2021-06-04,San Francisco,892280.0,6.0,3.0
2021-06-05,San Francisco,892280.0,5.0,0.0
2021-06-06,San Francisco,892280.0,9.0,0.0
2021-06-07,San Francisco,892280.0,13.0,0.0
2021-06-08,San Francisco,892280.0,16.0,1.0
2021-06-09,San Francisco,892280.0,15.0,0.0
2021-06-10,San Francisco,892280.0,13.0,0.0
2021-06-11,San Francisco,892280.0,10.0,1.0
2021-06-12,San Francisco,892280.0,5.0,0.0
2021-06-13,San Francisco,892280.0,10.0,0.0
2021-06-14,San Francisco,892280.0,13.0,0.0
2021-06-15,San Francisco,892280.0,13.0,0.0
2021-06-16,San Francisco,892280.0,9.0,0.0
2021-06-17,San Francisco,892280.0,13.0,0.0
2021-06-18,San Francisco,892280.0,11.0,0.0
2021-06-19,San Francisco,892280.0,9.0,0.0
2021-06-20,San Francisco,892280.0,13.0,0.0
2021-06-21,San Francisco,892280.0,23.0,0.0
2021-06-22,San Francisco,892280.0,16.0,0.0
2021-06-23,San Francisco,892280.0,14.0,0.0
2021-06-24,San Francisco,892280.0,24.0,0.0
2021-06-25,San Francisco,892280.0,22.0,0.0
2021-06-26,San Francisco,892280.0,23.0,0.0
2021-06-27,San Francisco,892280.0,32.0,0.0
2021-06-28,San Francisco,892280.0,37.0,0.0
2021-06-29,San Francisco,892280.0,36.0,0.0
2021-06-30,San Francisco,892280.0,38.0,0.0
2021-07-01,San Francisco,892280.0,49.0,0.0
2021-07-02,San Francisco,892280.0,36.0,1.0
2021-07-03,San Francisco,892280.0,49.0,0.0
2021-07-04,San Francisco,892280.0,41.0,0.0
2021-07-05,San Francisco,892280.0,58.0,0.0
2021-07-06,San Francisco,892280.0,86.0,0.0
2021-07-07,San Francisco,892280.0,117.0,0.0
2021-07-08,San Francisco,892280.0,92.0,0.0
2021-07-09,San Francisco,892280.0,80.0,0.0
2021-07-10,San Francisco,892280.0,80.0,1.0
2021-07-11,San Francisco,892280.0,83.0,0.0
2021-07-12,San Francisco,892280.0,129.0,0.0
2021-07-13,San Francisco,892280.0,147.0,1.0
2021-07-14,San Francisco,892280.0,144.0,0.0
2021-07-15,San Francisco,892280.0,139.0,0.0
2021-07-16,San Francisco,892280.0,152.0,2.0
2021-07-17,San Francisco,892280.0,117.0,0.0
2021-07-18,San Francisco,892280.0,122.0,0.0
2021-07-19,San Francisco,892280.0,234.0,2.0
2021-07-20,San Francisco,892280.0,272.0,0.0
2021-07-21,San Francisco,892280.0,259.0,0.0
2021-07-22,San Francisco,892280.0,225.0,1.0
2021-07-23,San Francisco,892280.0,213.0,0.0
2021-07-24,San Francisco,892280.0,187.0,0.0
2021-07-25,San Francisco,892280.0,174.0,0.0
2021-07-26,San Francisco,892280.0,350.0,1.0
2021-07-27,San Francisco,892280.0,361.0,0.0
2021-07-28,San Francisco,892280.0,358.0,0.0
2021-07-29,San Francisco,892280.0,303.0,0.0
2021-07-30,San Francisco,892280.0,247.0,3.0
2021-07-31,San Francisco,892280.0,213.0,0.0
2021-08-01,San Francisco,892280.0,227.0,0.0
2021-08-02,San Francisco,892280.0,338.0,0.0
2021-08-03,San Francisco,892280.0,287.0,2.0
2021-08-04,San Francisco,892280.0,282.0,1.0
2021-08-05,San Francisco,892280.0,254.0,1.0
2021-08-06,San Francisco,892280.0,210.0,0.0
2021-08-07,San Francisco,892280.0,157.0,1.0
2021-08-08,San Francisco,892280.0,171.0,0.0
2021-08-09,San Francisco,892280.0,260.0,1.0
2021-08-10,San Francisco,892280.0,246.0,1.0
2021-08-11,San Francisco,892280.0,253.0,0.0
2021-08-12,San Francisco,892280.0,224.0,1.0
2021-08-13,San Francisco,892280.0,207.0,2.0
2021-08-14,San Francisco,892280.0,136.0,3.0
2021-08-15,San Francisco,892280.0,129.0,2.0
2021-08-16,San Francisco,892280.0,224.0,4.0
2021-08-17,San Francisco,892280.0,204.0,0.0
2021-08-18,San Francisco,892280.0,200.0,0.0
2021-08-19,San Francisco,892280.0,203.0,2.0
2021-08-20,San Francisco,892280.0,163.0,0.0
2021-08-21,San Francisco,892280.0,97.0,1.0
2021-08-22,San Francisco,892280.0,102.0,2.0
2021-08-23,San Francisco,892280.0,166.0,1.0
2021-08-24,San Francisco,892280.0,155.0,4.0
2021-08-25,San Francisco,892280.0,175.0,1.0
2021-08-26,San Francisco,892280.0,149.0,0.0
2021-08-27,San Francisco,892280.0,127.0,1.0
2021-08-28,San Francisco,892280.0,76.0,0.0
2021-08-29,San Francisco,892280.0,72.0,3.0
2021-08-30,San Francisco,892280.0,135.0,1.0
2021-08-31,San Francisco,892280.0,139.0,0.0
2021-09-01,San Francisco,892280.0,150.0,2.0
2021-09-02,San Francisco,892280.0,109.0,0.0
2021-09-03,San Francisco,892280.0,108.0,1.0
2021-09-04,San Francisco,892280.0,76.0,3.0
2021-09-05,San Francisco,892280.0,75.0,2.0
2021-09-06,San Francisco,892280.0,78.0,1.0
2021-09-07,San Francisco,892280.0,134.0,3.0
2021-09-08,San Francisco,892280.0,140.0,2.0
2021-09-09,San Francisco,892280.0,138.0,3.0
2021-09-10,San Francisco,892280.0,114.0,2.0
2021-09-11,San Francisco,892280.0,79.0,3.0
2021-09-12,San Francisco,892280.0,55.0,2.0
2021-09-13,San Francisco,892280.0,111.0,0.0
2021-09-14,San Francisco,892280.0,129.0,1.0
2021-09-15,San Francisco,892280.0,134.0,1.0
2021-09-16,San Francisco,892280.0,111.0,0.0
2021-09-17,San Francisco,892280.0,86.0,0.0
2021-09-18,San Francisco,892280.0,52.0,1.0
2021-09-19,San Francisco,892280.0,63.0,2.0
2021-09-20,San Francisco,892280.0,108.0,1.0
2021-09-21,San Francisco,892280.0,107.0,0.0
2021-09-22,San Francisco,892280.0,96.0,0.0
2021-09-23,San Francisco,892280.0,85.0,2.0
2021-09-24,San Francisco,892280.0,73.0,1.0
2021-09-25,San Francisco,892280.0,64.0,2.0
2021-09-26,San Francisco,892280.0,44.0,0.0
2021-09-27,San Francisco,892280.0,126.0,3.0
2021-09-28,San Francisco,892280.0,84.0,0.0
2021-09-29,San Francisco,892280.0,101.0,1.0
2021-09-30,San Francisco,892280.0,85.0,0.0
2021-10-01,San Francisco,892280.0,77.0,0.0
2021-10-02,San Francisco,892280.0,41.0,1.0
2021-10-03,San Francisco,892280.0,49.0,1.0
2021-10-04,San Francisco,892280.0,88.0,1.0
2021-10-05,San Francisco,892280.0,95.0,0.0
2021-10-06,San Francisco,892280.0,97.0,0.0
2021-10-07,San Francisco,892280.0,63.0,2.0
2021-10-08,San Francisco,892280.0,70.0,0.0
2021-10-09,San Francisco,892280.0,47.0,1.0
2021-10-10,San Francisco,892280.0,48.0,2.0
